Time,Extension,Load
(s),(mm),(N)
"8.42200","-2.12647","5.04941"
"8.42300","-2.12672","5.05002"
"8.42400","-2.12697","5.05066"
"8.42500","-2.12722","5.05132"
"8.42600","-2.12748","5.05203"
"8.42700","-2.12773","5.05278"
"8.42800","-2.12798","5.05360"
"8.42900","-2.12823","5.05447"
"8.43000","-2.12848","5.05539"
"8.43100","-2.12874","5.05636"
"8.43200","-2.12899","5.05738"
"8.43300","-2.12924","5.05843"
"8.43400","-2.12949","5.05950"
"8.43500","-2.12975","5.06060"
"8.43600","-2.13000","5.06172"
"8.43700","-2.13025","5.06286"
"8.43800","-2.13051","5.06402"
"8.43900","-2.13076","5.06519"
"8.44000","-2.13102","5.06638"
"8.44100","-2.13127","5.06758"
"8.44200","-2.13153","5.06878"
"8.44300","-2.13178","5.06999"
"8.44400","-2.13204","5.07122"
"8.44500","-2.13229","5.07246"
"8.44600","-2.13255","5.07371"
"8.44700","-2.13280","5.07498"
"8.44800","-2.13306","5.07625"
"8.44900","-2.13332","5.07751"
"8.45000","-2.13358","5.07876"
"8.45100","-2.13383","5.07997"
"8.45200","-2.13409","5.08116"
"8.45300","-2.13435","5.08230"
"8.45400","-2.13461","5.08341"
"8.45500","-2.13486","5.08449"
"8.45600","-2.13512","5.08554"
"8.45700","-2.13538","5.08656"
"8.45800","-2.13564","5.08755"
"8.45900","-2.13590","5.08851"
"8.46000","-2.13616","5.08942"
"8.46100","-2.13642","5.09031"
"8.46200","-2.13668","5.09116"
"8.46300","-2.13694","5.09200"
"8.46400","-2.13720","5.09283"
"8.46500","-2.13746","5.09365"
"8.46600","-2.13772","5.09449"
"8.46700","-2.13798","5.09535"
"8.46800","-2.13824","5.09625"
"8.46900","-2.13850","5.09718"
"8.47000","-2.13876","5.09815"
"8.47100","-2.13902","5.09918"
"8.47200","-2.13928","5.10025"
"8.47300","-2.13954","5.10137"
"8.47400","-2.13980","5.10253"
"8.47500","-2.14006","5.10372"
"8.47600","-2.14031","5.10495"
"8.47700","-2.14057","5.10619"
"8.47800","-2.14083","5.10747"
"8.47900","-2.14109","5.10877"
"8.48000","-2.14135","5.11011"
"8.48100","-2.14161","5.11146"
"8.48200","-2.14187","5.11284"
"8.48300","-2.14212","5.11422"
"8.48400","-2.14238","5.11561"
"8.48500","-2.14264","5.11700"
"8.48600","-2.14289","5.11840"
"8.48700","-2.14315","5.11980"
"8.48800","-2.14341","5.12120"
"8.48900","-2.14366","5.12259"
"8.49000","-2.14392","5.12396"
"8.49100","-2.14417","5.12532"
"8.49200","-2.14443","5.12666"
"8.49300","-2.14468","5.12799"
"8.49400","-2.14493","5.12930"
"8.49500","-2.14519","5.13059"
"8.49600","-2.14544","5.13185"
"8.49700","-2.14569","5.13308"
"8.49800","-2.14595","5.13425"
"8.49900","-2.14620","5.13537"
"8.50000","-2.14645","5.13643"
"8.50100","-2.14670","5.13745"
"8.50200","-2.14695","5.13843"
"8.50300","-2.14721","5.13937"
"8.50400","-2.14746","5.14028"
"8.50500","-2.14771","5.14118"
"8.50600","-2.14796","5.14207"
"8.50700","-2.14821","5.14295"
"8.50800","-2.14846","5.14383"
"8.50900","-2.14871","5.14471"
"8.51000","-2.14896","5.14560"
"8.51100","-2.14921","5.14650"
"8.51200","-2.14946","5.14740"
"8.51300","-2.14971","5.14831"
"8.51400","-2.14996","5.14924"
"8.51500","-2.15021","5.15018"
"8.51600","-2.15046","5.15114"
"8.51700","-2.15071","5.15212"
"8.51800","-2.15096","5.15311"
"8.51900","-2.15121","5.15413"
"8.52000","-2.15146","5.15515"
"8.52100","-2.15171","5.15618"
"8.52200","-2.15196","5.15721"
"8.52300","-2.15221","5.15821"
"8.52400","-2.15246","5.15917"
"8.52500","-2.15271","5.16009"
"8.52600","-2.15296","5.16095"
"8.52700","-2.15321","5.16177"
"8.52800","-2.15347","5.16255"
"8.52900","-2.15372","5.16329"
"8.53000","-2.15397","5.16401"
"8.53100","-2.15422","5.16469"
"8.53200","-2.15447","5.16533"
"8.53300","-2.15472","5.16594"
"8.53400","-2.15497","5.16651"
"8.53500","-2.15522","5.16704"
"8.53600","-2.15547","5.16751"
"8.53700","-2.15572","5.16793"
"8.53800","-2.15597","5.16828"
"8.53900","-2.15622","5.16859"
"8.54000","-2.15647","5.16883"
"8.54100","-2.15673","5.16902"
"8.54200","-2.15698","5.16916"
"8.54300","-2.15723","5.16923"
"8.54400","-2.15748","5.16925"
"8.54500","-2.15773","5.16923"
"8.54600","-2.15798","5.16917"
"8.54700","-2.15823","5.16911"
"8.54800","-2.15848","5.16906"
"8.54900","-2.15873","5.16903"
"8.55000","-2.15898","5.16903"
"8.55100","-2.15923","5.16906"
"8.55200","-2.15949","5.16911"
"8.55300","-2.15974","5.16916"
"8.55400","-2.15999","5.16921"
"8.55500","-2.16024","5.16925"
"8.55600","-2.16049","5.16928"
"8.55700","-2.16074","5.16930"
"8.55800","-2.16099","5.16932"
"8.55900","-2.16124","5.16933"
"8.56000","-2.16149","5.16935"
"8.56100","-2.16174","5.16935"
"8.56200","-2.16200","5.16935"
"8.56300","-2.16225","5.16934"
"8.56400","-2.16250","5.16933"
"8.56500","-2.16275","5.16932"
"8.56600","-2.16300","5.16931"
"8.56700","-2.16325","5.16930"
"8.56800","-2.16350","5.16929"
"8.56900","-2.16375","5.16927"
"8.57000","-2.16400","5.16924"
"8.57100","-2.16425","5.16918"
"8.57200","-2.16450","5.16912"
"8.57300","-2.16475","5.16905"
"8.57400","-2.16500","5.16898"
"8.57500","-2.16525","5.16892"
"8.57600","-2.16550","5.16886"
"8.57700","-2.16575","5.16882"
"8.57800","-2.16600","5.16878"
"8.57900","-2.16625","5.16874"
"8.58000","-2.16650","5.16870"
"8.58100","-2.16675","5.16865"
"8.58200","-2.16700","5.16859"
"8.58300","-2.16725","5.16854"
"8.58400","-2.16750","5.16848"
"8.58500","-2.16775","5.16843"
"8.58600","-2.16800","5.16838"
"8.58700","-2.16825","5.16834"
"8.58800","-2.16850","5.16829"
"8.58900","-2.16876","5.16826"
"8.59000","-2.16901","5.16822"
"8.59100","-2.16926","5.16819"
"8.59200","-2.16951","5.16818"
"8.59300","-2.16976","5.16816"
"8.59400","-2.17002","5.16815"
"8.59500","-2.17027","5.16813"
"8.59600","-2.17052","5.16811"
"8.59700","-2.17078","5.16808"
"8.59800","-2.17103","5.16807"
"8.59900","-2.17128","5.16807"
"8.60000","-2.17154","5.16808"
"8.60100","-2.17179","5.16810"
"8.60200","-2.17205","5.16812"
"8.60300","-2.17230","5.16817"
"8.60400","-2.17256","5.16823"
"8.60500","-2.17281","5.16832"
"8.60600","-2.17307","5.16844"
"8.60700","-2.17333","5.16858"
"8.60800","-2.17358","5.16876"
"8.60900","-2.17384","5.16895"
"8.61000","-2.17410","5.16917"
"8.61100","-2.17436","5.16941"
"8.61200","-2.17461","5.16968"
"8.61300","-2.17487","5.16995"
"8.61400","-2.17513","5.17024"
"8.61500","-2.17539","5.17054"
"8.61600","-2.17565","5.17086"
"8.61700","-2.17591","5.17120"
"8.61800","-2.17617","5.17155"
"8.61900","-2.17643","5.17191"
"8.62000","-2.17669","5.17227"
"8.62100","-2.17695","5.17263"
"8.62200","-2.17721","5.17297"
"8.62300","-2.17747","5.17328"
"8.62400","-2.17773","5.17357"
"8.62500","-2.17799","5.17384"
"8.62600","-2.17825","5.17408"
"8.62700","-2.17851","5.17430"
"8.62800","-2.17877","5.17451"
"8.62900","-2.17903","5.17471"
"8.63000","-2.17929","5.17491"
"8.63100","-2.17956","5.17510"
"8.63200","-2.17982","5.17528"
"8.63300","-2.18008","5.17545"
"8.63400","-2.18034","5.17561"
"8.63500","-2.18060","5.17577"
"8.63600","-2.18086","5.17594"
"8.63700","-2.18112","5.17613"
"8.63800","-2.18138","5.17634"
"8.63900","-2.18164","5.17658"
"8.64000","-2.18190","5.17684"
"8.64100","-2.18216","5.17714"
"8.64200","-2.18242","5.17748"
"8.64300","-2.18268","5.17787"
"8.64400","-2.18293","5.17829"
"8.64500","-2.18319","5.17875"
"8.64600","-2.18345","5.17923"
"8.64700","-2.18371","5.17974"
"8.64800","-2.18397","5.18029"
"8.64900","-2.18422","5.18086"
"8.65000","-2.18448","5.18147"
"8.65100","-2.18474","5.18210"
"8.65200","-2.18499","5.18276"
"8.65300","-2.18525","5.18345"
"8.65400","-2.18551","5.18417"
"8.65500","-2.18576","5.18490"
"8.65600","-2.18602","5.18566"
"8.65700","-2.18627","5.18645"
"8.65800","-2.18653","5.18727"
"8.65900","-2.18679","5.18812"
"8.66000","-2.18704","5.18901"
"8.66100","-2.18730","5.18992"
"8.66200","-2.18755","5.19086"
"8.66300","-2.18781","5.19184"
"8.66400","-2.18806","5.19284"
"8.66500","-2.18832","5.19387"
"8.66600","-2.18858","5.19492"
"8.66700","-2.18883","5.19598"
"8.66800","-2.18909","5.19704"
"8.66900","-2.18934","5.19812"
"8.67000","-2.18960","5.19920"
"8.67100","-2.18985","5.20029"
"8.67200","-2.19011","5.20140"
"8.67300","-2.19036","5.20253"
"8.67400","-2.19062","5.20368"
"8.67500","-2.19087","5.20484"
"8.67600","-2.19113","5.20602"
"8.67700","-2.19138","5.20721"
"8.67800","-2.19164","5.20841"
"8.67900","-2.19189","5.20962"
"8.68000","-2.19215","5.21082"
"8.68100","-2.19240","5.21203"
"8.68200","-2.19266","5.21324"
"8.68300","-2.19291","5.21444"
"8.68400","-2.19317","5.21563"
"8.68500","-2.19342","5.21681"
"8.68600","-2.19368","5.21800"
"8.68700","-2.19393","5.21920"
"8.68800","-2.19418","5.22041"
"8.68900","-2.19444","5.22164"
"8.69000","-2.19469","5.22289"
"8.69100","-2.19495","5.22413"
"8.69200","-2.19520","5.22536"
"8.69300","-2.19546","5.22658"
"8.69400","-2.19571","5.22778"
"8.69500","-2.19597","5.22896"
"8.69600","-2.19622","5.23015"
"8.69700","-2.19648","5.23133"
"8.69800","-2.19673","5.23251"
"8.69900","-2.19698","5.23370"
"8.70000","-2.19724","5.23488"
"8.70100","-2.19749","5.23607"
"8.70200","-2.19774","5.23727"
"8.70300","-2.19800","5.23847"
"8.70400","-2.19825","5.23967"
"8.70500","-2.19850","5.24087"
"8.70600","-2.19876","5.24206"
"8.70700","-2.19901","5.24324"
"8.70800","-2.19926","5.24440"
"8.70900","-2.19951","5.24555"
"8.71000","-2.19976","5.24669"
"8.71100","-2.20002","5.24782"
"8.71200","-2.20027","5.24895"
"8.71300","-2.20052","5.25010"
"8.71400","-2.20077","5.25127"
"8.71500","-2.20102","5.25244"
"8.71600","-2.20127","5.25361"
"8.71700","-2.20152","5.25478"
"8.71800","-2.20177","5.25593"
"8.71900","-2.20202","5.25707"
"8.72000","-2.20227","5.25820"
"8.72100","-2.20252","5.25931"
"8.72200","-2.20277","5.26040"
"8.72300","-2.20302","5.26147"
"8.72400","-2.20327","5.26251"
"8.72500","-2.20352","5.26354"
"8.72600","-2.20377","5.26455"
"8.72700","-2.20402","5.26554"
"8.72800","-2.20427","5.26652"
"8.72900","-2.20452","5.26748"
"8.73000","-2.20477","5.26843"
"8.73100","-2.20502","5.26937"
"8.73200","-2.20527","5.27030"
"8.73300","-2.20552","5.27124"
"8.73400","-2.20577","5.27218"
"8.73500","-2.20602","5.27314"
"8.73600","-2.20627","5.27411"
"8.73700","-2.20652","5.27508"
"8.73800","-2.20677","5.27606"
"8.73900","-2.20702","5.27703"
"8.74000","-2.20727","5.27800"
"8.74100","-2.20752","5.27898"
"8.74200","-2.20777","5.27995"
"8.74300","-2.20802","5.28091"
"8.74400","-2.20827","5.28185"
"8.74500","-2.20852","5.28278"
"8.74600","-2.20877","5.28369"
"8.74700","-2.20903","5.28456"
"8.74800","-2.20928","5.28540"
"8.74900","-2.20953","5.28619"
"8.75000","-2.20978","5.28694"
"8.75100","-2.21003","5.28765"
"8.75200","-2.21029","5.28832"
"8.75300","-2.21054","5.28895"
"8.75400","-2.21079","5.28956"
"8.75500","-2.21104","5.29013"
"8.75600","-2.21130","5.29067"
"8.75700","-2.21155","5.29120"
"8.75800","-2.21180","5.29171"
"8.75900","-2.21206","5.29223"
"8.76000","-2.21231","5.29274"
"8.76100","-2.21257","5.29325"
"8.76200","-2.21282","5.29374"
"8.76300","-2.21307","5.29422"
"8.76400","-2.21333","5.29467"
"8.76500","-2.21358","5.29508"
"8.76600","-2.21384","5.29547"
"8.76700","-2.21410","5.29584"
"8.76800","-2.21435","5.29620"
"8.76900","-2.21461","5.29656"
"8.77000","-2.21486","5.29692"
"8.77100","-2.21512","5.29729"
"8.77200","-2.21537","5.29766"
"8.77300","-2.21563","5.29803"
"8.77400","-2.21589","5.29840"
"8.77500","-2.21614","5.29877"
"8.77600","-2.21640","5.29917"
"8.77700","-2.21666","5.29958"
"8.77800","-2.21691","5.30002"
"8.77900","-2.21717","5.30047"
"8.78000","-2.21743","5.30093"
"8.78100","-2.21769","5.30142"
"8.78200","-2.21794","5.30192"
"8.78300","-2.21820","5.30245"
"8.78400","-2.21846","5.30300"
"8.78500","-2.21871","5.30358"
"8.78600","-2.21897","5.30418"
"8.78700","-2.21923","5.30479"
"8.78800","-2.21949","5.30541"
"8.78900","-2.21974","5.30602"
"8.79000","-2.22000","5.30663"
"8.79100","-2.22026","5.30721"
"8.79200","-2.22051","5.30777"
"8.79300","-2.22077","5.30830"
"8.79400","-2.22103","5.30880"
"8.79500","-2.22128","5.30927"
"8.79600","-2.22154","5.30972"
"8.79700","-2.22179","5.31016"
"8.79800","-2.22205","5.31060"
"8.79900","-2.22230","5.31104"
"8.80000","-2.22256","5.31147"
"8.80100","-2.22282","5.31189"
"8.80200","-2.22307","5.31230"
"8.80300","-2.22333","5.31271"
"8.80400","-2.22358","5.31311"
"8.80500","-2.22384","5.31349"
"8.80600","-2.22409","5.31385"
"8.80700","-2.22435","5.31418"
"8.80800","-2.22460","5.31449"
"8.80900","-2.22486","5.31478"
"8.81000","-2.22512","5.31506"
"8.81100","-2.22537","5.31534"
"8.81200","-2.22563","5.31561"
"8.81300","-2.22588","5.31589"
"8.81400","-2.22614","5.31616"
"8.81500","-2.22639","5.31642"
"8.81600","-2.22665","5.31668"
"8.81700","-2.22691","5.31693"
"8.81800","-2.22716","5.31720"
"8.81900","-2.22742","5.31748"
"8.82000","-2.22767","5.31778"
"8.82100","-2.22793","5.31811"
"8.82200","-2.22819","5.31845"
"8.82300","-2.22844","5.31881"
"8.82400","-2.22870","5.31918"
"8.82500","-2.22895","5.31957"
"8.82600","-2.22921","5.31997"
"8.82700","-2.22947","5.32039"
"8.82800","-2.22972","5.32084"
"8.82900","-2.22998","5.32129"
"8.83000","-2.23023","5.32177"
"8.83100","-2.23049","5.32224"
"8.83200","-2.23074","5.32272"
"8.83300","-2.23100","5.32319"
"8.83400","-2.23125","5.32366"
"8.83500","-2.23151","5.32411"
"8.83600","-2.23176","5.32456"
"8.83700","-2.23202","5.32499"
"8.83800","-2.23228","5.32540"
"8.83900","-2.23253","5.32581"
"8.84000","-2.23279","5.32621"
"8.84100","-2.23304","5.32660"
"8.84200","-2.23330","5.32701"
"8.84300","-2.23355","5.32743"
"8.84400","-2.23381","5.32787"
"8.84500","-2.23406","5.32830"
"8.84600","-2.23432","5.32873"
"8.84700","-2.23457","5.32916"
"8.84800","-2.23483","5.32957"
"8.84900","-2.23508","5.32998"
"8.85000","-2.23534","5.33039"
"8.85100","-2.23559","5.33080"
"8.85200","-2.23585","5.33123"
"8.85300","-2.23610","5.33169"
"8.85400","-2.23636","5.33217"
"8.85500","-2.23661","5.33267"
"8.85600","-2.23687","5.33320"
"8.85700","-2.23712","5.33377"
"8.85800","-2.23738","5.33436"
"8.85900","-2.23763","5.33500"
"8.86000","-2.23788","5.33568"
"8.86100","-2.23814","5.33641"
"8.86200","-2.23839","5.33718"
"8.86300","-2.23864","5.33800"
"8.86400","-2.23890","5.33886"
"8.86500","-2.23915","5.33977"
"8.86600","-2.23940","5.34071"
"8.86700","-2.23965","5.34169"
"8.86800","-2.23990","5.34271"
"8.86900","-2.24016","5.34376"
"8.87000","-2.24041","5.34485"
"8.87100","-2.24066","5.34598"
"8.87200","-2.24091","5.34714"
"8.87300","-2.24116","5.34831"
"8.87400","-2.24141","5.34947"
"8.87500","-2.24166","5.35061"
"8.87600","-2.24191","5.35172"
"8.87700","-2.24216","5.35278"
"8.87800","-2.24241","5.35382"
"8.87900","-2.24266","5.35484"
"8.88000","-2.24291","5.35585"
"8.88100","-2.24316","5.35687"
"8.88200","-2.24341","5.35789"
"8.88300","-2.24366","5.35891"
"8.88400","-2.24391","5.35992"
"8.88500","-2.24416","5.36092"
"8.88600","-2.24441","5.36192"
"8.88700","-2.24466","5.36290"
"8.88800","-2.24491","5.36388"
"8.88900","-2.24516","5.36487"
"8.89000","-2.24541","5.36586"
"8.89100","-2.24566","5.36685"
"8.89200","-2.24591","5.36785"
"8.89300","-2.24616","5.36885"
"8.89400","-2.24641","5.36985"
"8.89500","-2.24667","5.37084"
"8.89600","-2.24692","5.37182"
"8.89700","-2.24717","5.37280"
"8.89800","-2.24742","5.37376"
"8.89900","-2.24767","5.37472"
"8.90000","-2.24792","5.37567"
"8.90100","-2.24817","5.37662"
"8.90200","-2.24842","5.37757"
"8.90300","-2.24867","5.37852"
"8.90400","-2.24892","5.37947"
"8.90500","-2.24917","5.38044"
"8.90600","-2.24942","5.38141"
"8.90700","-2.24967","5.38240"
"8.90800","-2.24993","5.38341"
"8.90900","-2.25018","5.38443"
"8.91000","-2.25043","5.38547"
"8.91100","-2.25068","5.38653"
"8.91200","-2.25093","5.38760"
"8.91300","-2.25118","5.38871"
"8.91400","-2.25144","5.38983"
"8.91500","-2.25169","5.39096"
"8.91600","-2.25194","5.39210"
"8.91700","-2.25219","5.39321"
"8.91800","-2.25245","5.39430"
"8.91900","-2.25270","5.39536"
"8.92000","-2.25295","5.39640"
"8.92100","-2.25320","5.39742"
"8.92200","-2.25346","5.39840"
"8.92300","-2.25371","5.39935"
"8.92400","-2.25396","5.40029"
"8.92500","-2.25421","5.40121"
"8.92600","-2.25447","5.40212"
"8.92700","-2.25472","5.40301"
"8.92800","-2.25497","5.40390"
"8.92900","-2.25522","5.40475"
"8.93000","-2.25548","5.40556"
"8.93100","-2.25573","5.40633"
"8.93200","-2.25598","5.40704"
"8.93300","-2.25623","5.40771"
"8.93400","-2.25649","5.40832"
"8.93500","-2.25674","5.40890"
"8.93600","-2.25699","5.40943"
"8.93700","-2.25724","5.40993"
"8.93800","-2.25749","5.41041"
"8.93900","-2.25775","5.41086"
"8.94000","-2.25800","5.41131"
"8.94100","-2.25825","5.41176"
"8.94200","-2.25850","5.41221"
"8.94300","-2.25875","5.41268"
"8.94400","-2.25901","5.41318"
"8.94500","-2.25926","5.41370"
"8.94600","-2.25951","5.41425"
"8.94700","-2.25976","5.41481"
"8.94800","-2.26001","5.41540"
"8.94900","-2.26027","5.41600"
"8.95000","-2.26052","5.41662"
"8.95100","-2.26077","5.41726"
"8.95200","-2.26102","5.41792"
"8.95300","-2.26127","5.41859"
"8.95400","-2.26153","5.41928"
"8.95500","-2.26178","5.42000"
"8.95600","-2.26203","5.42075"
"8.95700","-2.26228","5.42153"
"8.95800","-2.26253","5.42233"
"8.95900","-2.26279","5.42314"
"8.96000","-2.26304","5.42396"
"8.96100","-2.26329","5.42477"
"8.96200","-2.26355","5.42557"
"8.96300","-2.26380","5.42638"
"8.96400","-2.26405","5.42717"
"8.96500","-2.26431","5.42797"
"8.96600","-2.26456","5.42876"
"8.96700","-2.26482","5.42953"
"8.96800","-2.26507","5.43029"
"8.96900","-2.26533","5.43103"
"8.97000","-2.26558","5.43175"
"8.97100","-2.26584","5.43245"
"8.97200","-2.26609","5.43314"
"8.97300","-2.26635","5.43380"
"8.97400","-2.26660","5.43444"
"8.97500","-2.26686","5.43508"
"8.97600","-2.26711","5.43569"
"8.97700","-2.26737","5.43629"
"8.97800","-2.26763","5.43688"
"8.97900","-2.26788","5.43747"
"8.98000","-2.26814","5.43806"
"8.98100","-2.26839","5.43864"
"8.98200","-2.26865","5.43920"
"8.98300","-2.26891","5.43975"
"8.98400","-2.26916","5.44030"
"8.98500","-2.26942","5.44083"
"8.98600","-2.26968","5.44135"
"8.98700","-2.26994","5.44186"
"8.98800","-2.27019","5.44233"
"8.98900","-2.27045","5.44278"
"8.99000","-2.27071","5.44321"
"8.99100","-2.27096","5.44361"
"8.99200","-2.27122","5.44400"
"8.99300","-2.27148","5.44437"
"8.99400","-2.27174","5.44472"
"8.99500","-2.27200","5.44505"
"8.99600","-2.27225","5.44535"
"8.99700","-2.27251","5.44561"
"8.99800","-2.27277","5.44583"
"8.99900","-2.27303","5.44602"
"9.00000","-2.27328","5.44619"
"9.00100","-2.27354","5.44635"
"9.00200","-2.27380","5.44649"
"9.00300","-2.27406","5.44663"
"9.00400","-2.27431","5.44676"
"9.00500","-2.27457","5.44689"
"9.00600","-2.27483","5.44702"
"9.00700","-2.27508","5.44716"
"9.00800","-2.27534","5.44729"
"9.00900","-2.27560","5.44740"
"9.01000","-2.27585","5.44750"
"9.01100","-2.27611","5.44758"
"9.01200","-2.27637","5.44762"
"9.01300","-2.27662","5.44763"
"9.01400","-2.27688","5.44757"
"9.01500","-2.27713","5.44745"
"9.01600","-2.27739","5.44725"
"9.01700","-2.27764","5.44697"
"9.01800","-2.27789","5.44662"
"9.01900","-2.27815","5.44619"
"9.02000","-2.27840","5.44569"
"9.02100","-2.27866","5.44513"
"9.02200","-2.27891","5.44451"
"9.02300","-2.27916","5.44385"
"9.02400","-2.27942","5.44318"
"9.02500","-2.27967","5.44252"
"9.02600","-2.27993","5.44187"
"9.02700","-2.28018","5.44125"
"9.02800","-2.28043","5.44066"
"9.02900","-2.28069","5.44011"
"9.03000","-2.28094","5.43959"
"9.03100","-2.28119","5.43911"
"9.03200","-2.28144","5.43868"
"9.03300","-2.28170","5.43829"
"9.03400","-2.28195","5.43794"
"9.03500","-2.28220","5.43764"
"9.03600","-2.28246","5.43739"
"9.03700","-2.28271","5.43717"
"9.03800","-2.28296","5.43700"
"9.03900","-2.28322","5.43688"
"9.04000","-2.28347","5.43679"
"9.04100","-2.28372","5.43674"
"9.04200","-2.28398","5.43670"
"9.04300","-2.28423","5.43666"
"9.04400","-2.28448","5.43661"
"9.04500","-2.28474","5.43656"
"9.04600","-2.28499","5.43651"
"9.04700","-2.28524","5.43646"
"9.04800","-2.28550","5.43641"
"9.04900","-2.28575","5.43636"
"9.05000","-2.28600","5.43631"
"9.05100","-2.28626","5.43626"
"9.05200","-2.28651","5.43620"
"9.05300","-2.28676","5.43614"
"9.05400","-2.28702","5.43606"
"9.05500","-2.28727","5.43597"
"9.05600","-2.28752","5.43584"
"9.05700","-2.28778","5.43567"
"9.05800","-2.28803","5.43547"
"9.05900","-2.28828","5.43523"
"9.06000","-2.28854","5.43498"
"9.06100","-2.28879","5.43474"
"9.06200","-2.28904","5.43452"
"9.06300","-2.28930","5.43433"
"9.06400","-2.28955","5.43417"
"9.06500","-2.28980","5.43403"
"9.06600","-2.29006","5.43392"
"9.06700","-2.29031","5.43385"
"9.06800","-2.29056","5.43381"
"9.06900","-2.29082","5.43381"
"9.07000","-2.29107","5.43386"
"9.07100","-2.29132","5.43395"
"9.07200","-2.29158","5.43409"
"9.07300","-2.29183","5.43427"
"9.07400","-2.29208","5.43450"
"9.07500","-2.29233","5.43479"
"9.07600","-2.29259","5.43513"
"9.07700","-2.29284","5.43552"
"9.07800","-2.29309","5.43596"
"9.07900","-2.29334","5.43642"
"9.08000","-2.29360","5.43693"
"9.08100","-2.29385","5.43747"
"9.08200","-2.29410","5.43804"
"9.08300","-2.29435","5.43864"
"9.08400","-2.29460","5.43928"
"9.08500","-2.29486","5.43995"
"9.08600","-2.29511","5.44066"
"9.08700","-2.29536","5.44139"
"9.08800","-2.29561","5.44214"
"9.08900","-2.29586","5.44292"
"9.09000","-2.29611","5.44373"
"9.09100","-2.29636","5.44457"
"9.09200","-2.29661","5.44543"
"9.09300","-2.29686","5.44630"
"9.09400","-2.29711","5.44718"
"9.09500","-2.29736","5.44808"
"9.09600","-2.29761","5.44900"
"9.09700","-2.29786","5.44994"
"9.09800","-2.29811","5.45088"
"9.09900","-2.29836","5.45181"
"9.10000","-2.29861","5.45273"
"9.10100","-2.29887","5.45363"
"9.10200","-2.29912","5.45453"
"9.10300","-2.29937","5.45543"
"9.10400","-2.29962","5.45633"
"9.10500","-2.29987","5.45723"
"9.10600","-2.30012","5.45814"
"9.10700","-2.30037","5.45906"
"9.10800","-2.30062","5.46000"
"9.10900","-2.30087","5.46095"
"9.11000","-2.30112","5.46191"
"9.11100","-2.30138","5.46290"
"9.11200","-2.30163","5.46390"
"9.11300","-2.30188","5.46491"
"9.11400","-2.30213","5.46595"
"9.11500","-2.30239","5.46700"
"9.11600","-2.30264","5.46807"
"9.11700","-2.30289","5.46915"
"9.11800","-2.30315","5.47023"
"9.11900","-2.30340","5.47131"
"9.12000","-2.30365","5.47238"
"9.12100","-2.30391","5.47345"
"9.12200","-2.30416","5.47453"
"9.12300","-2.30442","5.47563"
"9.12400","-2.30467","5.47675"
"9.12500","-2.30493","5.47789"
"9.12600","-2.30518","5.47905"
"9.12700","-2.30544","5.48023"
"9.12800","-2.30569","5.48142"
"9.12900","-2.30595","5.48264"
"9.13000","-2.30621","5.48390"
"9.13100","-2.30646","5.48519"
"9.13200","-2.30672","5.48651"
"9.13300","-2.30698","5.48787"
"9.13400","-2.30723","5.48923"
"9.13500","-2.30749","5.49062"
"9.13600","-2.30775","5.49201"
"9.13700","-2.30801","5.49342"
"9.13800","-2.30827","5.49485"
"9.13900","-2.30853","5.49628"
"9.14000","-2.30878","5.49769"
"9.14100","-2.30904","5.49909"
"9.14200","-2.30930","5.50046"
"9.14300","-2.30956","5.50181"
"9.14400","-2.30982","5.50315"
"9.14500","-2.31008","5.50448"
"9.14600","-2.31034","5.50583"
"9.14700","-2.31060","5.50720"
"9.14800","-2.31086","5.50860"
"9.14900","-2.31112","5.51003"
"9.15000","-2.31138","5.51149"
"9.15100","-2.31164","5.51298"
"9.15200","-2.31190","5.51448"
"9.15300","-2.31216","5.51600"
"9.15400","-2.31242","5.51753"
"9.15500","-2.31268","5.51905"
"9.15600","-2.31294","5.52056"
"9.15700","-2.31320","5.52204"
"9.15800","-2.31346","5.52349"
"9.15900","-2.31372","5.52490"
"9.16000","-2.31398","5.52628"
"9.16100","-2.31424","5.52763"
"9.16200","-2.31450","5.52896"
"9.16300","-2.31476","5.53027"
"9.16400","-2.31502","5.53157"
"9.16500","-2.31528","5.53286"
"9.16600","-2.31554","5.53414"
"9.16700","-2.31580","5.53542"
"9.16800","-2.31605","5.53672"
"9.16900","-2.31631","5.53803"
"9.17000","-2.31657","5.53934"
"9.17100","-2.31683","5.54067"
"9.17200","-2.31709","5.54200"
"9.17300","-2.31734","5.54335"
"9.17400","-2.31760","5.54470"
"9.17500","-2.31786","5.54605"
"9.17600","-2.31812","5.54739"
"9.17700","-2.31837","5.54871"
"9.17800","-2.31863","5.55000"
"9.17900","-2.31889","5.55127"
"9.18000","-2.31914","5.55251"
"9.18100","-2.31940","5.55371"
"9.18200","-2.31965","5.55487"
"9.18300","-2.31991","5.55599"
"9.18400","-2.32016","5.55707"
"9.18500","-2.32042","5.55810"
"9.18600","-2.32067","5.55909"
"9.18700","-2.32093","5.56003"
"9.18800","-2.32118","5.56093"
"9.18900","-2.32144","5.56181"
"9.19000","-2.32169","5.56267"
"9.19100","-2.32194","5.56350"
"9.19200","-2.32220","5.56431"
"9.19300","-2.32245","5.56510"
"9.19400","-2.32271","5.56586"
"9.19500","-2.32296","5.56660"
"9.19600","-2.32322","5.56732"
"9.19700","-2.32347","5.56799"
